 FilePath,FileName,DateModify,Status
AA062S,\\192.168.2.165\Config\RS232C\MotorInitializeTurnConfig.csv,MotorInitializeTurnConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\RS232C\MotorTeachingPosition.csv,MotorTeachingPosition.csv,11:17 12/08/2022,OK
AA062S,\\192.168.2.165\Config\RS232C\MtrSerialConfig.csv,MtrSerialConfig.csv,08:18 12/04/2023,OK
AA062S,\\192.168.2.165\Config\RS232C\TempMeterConfig.csv,TempMeterConfig.csv,14:21 11/08/2022,OK
AA062S,\\192.168.2.165\Config\RS232C\TwoDimCodeConfig.csv,TwoDimCodeConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\RS232C\TwoDimCodeSerialConfig.csv,TwoDimCodeSerialConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\RS232C\UndaiConfig.csv,UndaiConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\RS232C\Undai_SerialPortConfig.csv,Undai_SerialPortConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment0\AlignmentConfig0.csv,AlignmentConfig0.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment0\AlignmentConfig1.csv,AlignmentConfig1.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment0\AlignmentConfig2.csv,AlignmentConfig2.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment0\AlignmentConfig3.csv,AlignmentConfig3.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment0\AlignmentConfig4.csv,AlignmentConfig4.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig0.csv,AlignmentConfig0.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig1.csv,AlignmentConfig1.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig2.csv,AlignmentConfig2.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig3.csv,AlignmentConfig3.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig4.csv,AlignmentConfig4.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig5.csv,AlignmentConfig5.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig6.csv,AlignmentConfig6.csv,12:08 19/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment1\AlignmentConfig7.csv,AlignmentConfig7.csv,12:08 19/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig0.csv,AlignmentConfig0.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig1.csv,AlignmentConfig1.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig2.csv,AlignmentConfig2.csv,08:36 03/08/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig3.csv,AlignmentConfig3.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig4.csv,AlignmentConfig4.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig5.csv,AlignmentConfig5.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig6.csv,AlignmentConfig6.csv,06:41 25/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment2\AlignmentConfig7.csv,AlignmentConfig7.csv,06:41 25/03/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment3\AlignmentConfig0.csv,AlignmentConfig0.csv,18:30 13/07/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment3\AlignmentConfig1.csv,AlignmentConfig1.csv,14:08 11/07/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment3\AlignmentConfig2.csv,AlignmentConfig2.csv,14:08 11/07/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment3\AlignmentConfig3.csv,AlignmentConfig3.csv,05:09 05/04/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment3\AlignmentConfig4.csv,AlignmentConfig4.csv,05:09 05/04/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment3\AlignmentConfig5.csv,AlignmentConfig5.csv,05:09 05/04/2022,OK
AA062S,\\192.168.2.165\Config\Alignment\Alignment3\AlignmentConfig6.csv,AlignmentConfig6.csv,06:41 25/03/2022,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\camSerials.csv,camSerials.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\videoModeConfig.csv,videoModeConfig.csv,08:55 12/01/2022,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\cameraMeasConfig.csv,cameraMeasConfig.csv,07:47 01/04/2022,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\camSerials.csv,camSerials.csv,14:29 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\cameraMeasConfig.csv,cameraMeasConfig.csv,07:47 01/04/2022,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\camSerials.csv,camSerials.csv,14:30 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Flare\Pos0_20mm\flareViewerConfig.csv,flareViewerConfig.csv,06:34 24/01/2022,OK
AA062S,\\192.168.2.165\Config\Flare\Pos1_40mm\flareViewerConfig.csv,flareViewerConfig.csv,06:34 24/01/2022,OK
AA062S,\\192.168.2.165\Config\General\Pos0\measIrisName.csv,measIrisName.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\General\Pos1\measIrisName.csv,measIrisName.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\MdDataSetSP\Rank[0]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\MdDataSetSP\Rank[1]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\MdDataSetSP\Rank[2]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\MdDataSetSP\Rank[3]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,12:15 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure\Pos0_20mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos0_20mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos0_20mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos0_20mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos0_20mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos0_20mm\pixelPitchConfig.csv,pixelPitchConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos1_40mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos1_40mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos1_40mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos1_40mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos1_40mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos1_40mm\pixelPitchConfig.csv,pixelPitchConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos0_20mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos0_20mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos0_20mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos0_20mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos0_20mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos0_20mm\pixelPitchConfig.csv,pixelPitchConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos1_40mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos1_40mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos1_40mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos1_40mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos1_40mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos1_40mm\pixelPitchConfig.csv,pixelPitchConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\ProcessControl\WritePos0\AFROM.csv,AFROM.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\ProcessControl\WritePos1\AFROM.csv,AFROM.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\ProcessControl\WritePos2\AFROM.csv,AFROM.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\ProcessControl_Align\WritePos0\AFROM.csv,AFROM.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\ProcessControl_Align\WritePos1\AFROM.csv,AFROM.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\ProcessControl_Align\WritePos2\AFROM.csv,AFROM.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\abs\gainAbsVal.csv,gainAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\auto\brightnessAuto.csv,brightnessAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\auto\frameRateAuto.csv,frameRateAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\auto\gainAuto.csv,gainAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\auto\gammaAuto.csv,gammaAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\auto\shutterAuto.csv,shutterAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\onOff\gainOnOff.csv,gainOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\onOff\gammaOnOff.csv,gammaOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\CameraParam\onOff\shutterOnOff.csv,shutterOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\abs\gainAbsVal.csv,gainAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\auto\brightnessAuto.csv,brightnessAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\auto\frameRateAuto.csv,frameRateAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\auto\gainAuto.csv,gainAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\auto\gammaAuto.csv,gammaAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\auto\shutterAuto.csv,shutterAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\onOff\gainOnOff.csv,gainOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\onOff\gammaOnOff.csv,gammaOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos0_20mm\onOff\shutterOnOff.csv,shutterOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\abs\gainAbsVal.csv,gainAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\auto\brightnessAuto.csv,brightnessAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\auto\frameRateAuto.csv,frameRateAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\auto\gainAuto.csv,gainAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\auto\gammaAuto.csv,gammaAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\auto\shutterAuto.csv,shutterAuto.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\onOff\gainOnOff.csv,gainOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\onOff\gammaOnOff.csv,gammaOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\CameraCL\Pos1_40mm\onOff\shutterOnOff.csv,shutterOnOff.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\General\Pos0\Iris0\measImageHeightName.csv,measImageHeightName.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\General\Pos1\Iris0\measImageHeightName.csv,measImageHeightName.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Measure\Pos0_20mm\Iris0_Open\measConfig.csv,measConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure\Pos1_40mm\Iris0_Open\measConfig.csv,measConfig.csv,07:19 09/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos0_20mm\Iris0_Open\measConfig.csv,measConfig.csv,07:56 14/03/2022,OK
AA062S,\\192.168.2.165\Config\Measure_Align\Pos1_40mm\Iris0_Open\measConfig.csv,measConfig.csv,07:56 14/03/2022,OK
AA062S,\\192.168.2.165\Config\General\Pos0\Iris0\IH0\measLPName.csv,measLPName.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\General\Pos1\Iris0\IH0\measLPName.csv,measLPName.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos0_20mm\Iris0_Open\IH0_80%\LP1_20lp\cpkJudgementConfig_M.csv,cpkJudgementConfig_M.csv,18:44 11/01/2023,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos0_20mm\Iris0_Open\IH0_80%\LP1_20lp\cpkJudgementConfig_S.csv,cpkJudgementConfig_S.csv,19:04 11/01/2023,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos0_20mm\Iris0_Open\IH0_80%\LP3_40lp\cpkJudgementConfig_M.csv,cpkJudgementConfig_M.csv,18:40 11/01/2023,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos0_20mm\Iris0_Open\IH0_80%\LP3_40lp\cpkJudgementConfig_S.csv,cpkJudgementConfig_S.csv,18:40 11/01/2023,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos1_40mm\Iris0_Open\IH0_80%\LP1_20lp\cpkJudgementConfig_M.csv,cpkJudgementConfig_M.csv,18:46 11/01/2023,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos1_40mm\Iris0_Open\IH0_80%\LP1_20lp\cpkJudgementConfig_S.csv,cpkJudgementConfig_S.csv,19:04 11/01/2023,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos1_40mm\Iris0_Open\IH0_80%\LP3_40lp\cpkJudgementConfig_M.csv,cpkJudgementConfig_M.csv,18:47 11/01/2023,OK
AA062S,\\192.168.2.165\Config\Cpk\Pos1_40mm\Iris0_Open\IH0_80%\LP3_40lp\cpkJudgementConfig_S.csv,cpkJudgementConfig_S.csv,18:47 11/01/2023,OK
AA062S,\\192.168.2.165\Config\MdDataSet\Pos0_20mm\Iris0_Open\IH0_80%\LP0_10lp\imageTiltConfig.csv,imageTiltConfig.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\MdDataSet\Pos0_20mm\Iris0_Open\IH0_80%\LP0_10lp\mdCalib_M.csv,mdCalib_M.csv,13:43 06/12/2021,OK
AA062S,\\192.168.2.165\Config\MdDataSet\Pos0_20mm\Iris0_Open\IH0_80%\LP0_10lp\mdCalib_S.csv,mdCalib_S.csv,13:43 06/12/2021,OK
